,Response,Complain,Income_min_max,Num_of_Children,Purchase_bin,Spent_min_max,Mnt_Responded,Web_Visits_Range,Status_cat,Edu_cat,Age_bin,Registration_bin
518,0,0.0,0.600713203109151,1.0,1.0,0.3742063492063492,1.0,1.0,3,4,3.0,3.0
519,0,0.0,0.23036182054143806,1.0,0.0,0.01984126984126984,0.0,0.0,1,2,1.0,4.0
520,1,0.0,0.256472828163452,1.0,0.0,0.08134920634920634,0.0,1.0,1,2,1.0,1.0
521,1,0.0,0.27640359843066487,1.0,2.0,0.4861111111111111,3.0,0.0,1,4,1.0,2.0
522,1,0.0,0.7023243958313055,0.0,1.0,0.763888888888889,1.0,0.0,4,3,3.0,1.0
523,0,0.0,0.34996490550297826,1.0,1.0,0.13095238095238096,0.0,1.0,3,3,2.0,2.0
524,0,0.0,0.5900141819040055,1.0,2.0,0.38412698412698415,1.0,1.0,1,2,1.0,4.0
525,0,0.0,0.746477882081382,2.0,2.0,0.4634920634920635,0.0,0.0,0,4,2.0,2.0
526,0,0.0,0.1804752102413229,1.0,1.0,0.015476190476190477,0.0,1.0,3,2,1.0,4.0
527,0,0.0,0.24029361485165196,1.0,1.0,0.015079365079365078,0.0,0.0,1,4,2.0,4.0
528,1,0.0,0.18829923835666967,1.0,0.0,0.025396825396825397,0.0,1.0,3,3,1.0,3.0
529,0,0.0,0.33890334851231557,3.0,1.0,0.04007936507936508,0.0,1.0,3,2,2.0,1.0
530,0,0.0,0.6478765794854978,1.0,1.0,0.428968253968254,1.0,1.0,1,4,2.0,1.0
531,0,0.0,0.630441137521557,1.0,2.0,0.348015873015873,0.0,0.0,0,2,2.0,2.0
532,0,0.0,0.3537841778480775,1.0,1.0,0.15714285714285714,0.0,1.0,1,4,1.0,3.0
533,0,0.0,0.1760404701673225,1.0,0.0,0.03888888888888889,0.0,1.0,1,1,1.0,1.0
534,0,0.0,0.8285964530334052,3.0,1.0,0.6392857142857143,2.0,0.0,1,2,2.0,2.0
535,0,0.0,0.5918521540259296,1.0,2.0,0.2138888888888889,0.0,0.0,1,4,2.0,4.0
536,0,0.0,0.5002233420026659,1.0,1.0,0.15833333333333335,0.0,1.0,1,4,2.0,3.0
537,0,0.0,0.44736056583539846,1.0,1.0,0.08492063492063492,0.0,1.0,3,2,1.0,4.0
538,1,0.0,0.5545193991824431,1.0,1.0,0.6730158730158731,0.0,1.0,1,4,2.0,1.0
539,0,0.0,0.6917083326944463,1.0,1.0,0.1765873015873016,0.0,1.0,2,2,2.0,3.0
540,1,0.0,0.38582222401005783,2.0,1.0,0.0619047619047619,0.0,1.0,2,2,2.0,2.0
541,0,0.0,0.4403374888741012,1.0,1.0,0.0873015873015873,0.0,0.0,1,3,2.0,3.0
542,0,0.0,0.661104920124484,1.0,2.0,0.655952380952381,0.0,1.0,1,2,2.0,1.0
543,1,0.0,0.7265468449427185,1.0,2.0,0.4904761904761905,1.0,0.0,1,4,2.0,1.0
544,0,0.0,0.35513694165545623,1.0,1.0,0.04126984126984127,0.0,1.0,1,0,1.0,1.0
545,0,0.0,0.40380568518466414,1.0,1.0,0.0865079365079365,0.0,1.0,2,2,2.0,3.0
546,0,0.0,0.6014719989393031,1.0,3.0,0.5873015873015873,1.0,1.0,1,4,2.0,2.0
547,0,0.0,0.18445467281723205,1.0,1.0,0.013095238095238096,0.0,0.0,1,0,1.0,3.0
548,0,0.0,0.324064674500451,3.0,1.0,0.018253968253968255,0.0,0.0,1,3,2.0,4.0
549,0,0.0,0.5021962111610616,2.0,1.0,0.07658730158730159,0.0,0.0,1,0,2.0,3.0
550,0,0.0,0.24749374417331804,1.0,1.0,0.038492063492063494,0.0,1.0,1,1,1.0,2.0
551,0,0.0,0.49522372058844116,1.0,2.0,0.18571428571428572,1.0,1.0,3,2,2.0,4.0
552,0,0.0,0.6136633186104147,1.0,2.0,0.38531746031746034,0.0,0.0,3,4,3.0,4.0
553,0,0.0,0.5334585993633307,0.0,1.0,0.23452380952380952,0.0,0.0,3,2,2.0,2.0
554,1,0.0,0.24987130444112815,1.0,0.0,0.03214285714285714,1.0,1.0,2,2,1.0,4.0
555,0,0.0,0.10433426421794284,1.0,0.0,0.031746031746031744,0.0,0.0,1,3,1.0,3.0
556,0,0.0,0.4525288085452126,1.0,1.0,0.12936507936507938,0.0,0.0,0,4,2.0,3.0
557,1,0.0,0.48684324219764946,2.0,1.0,0.06626984126984126,0.0,1.0,1,4,2.0,1.0
558,0,0.0,0.382964093049818,1.0,0.0,0.04563492063492063,1.0,0.0,1,2,2.0,1.0
559,0,0.0,0.4639191770622746,0.0,1.0,0.16071428571428573,0.0,0.0,1,4,1.0,2.0
560,0,0.0,0.300381813534924,2.0,0.0,0.030158730158730156,0.0,0.0,3,0,2.0,3.0
561,0,0.0,0.5409959712761756,1.0,1.0,0.19920634920634922,0.0,0.0,3,4,3.0,2.0
562,0,0.0,0.24482109663822654,2.0,0.0,0.004761904761904762,0.0,0.0,2,2,2.0,3.0
563,0,0.0,0.33270651589940625,2.0,0.0,0.006746031746031746,0.0,0.0,3,2,2.0,4.0
564,0,0.0,0.6015647406518774,1.0,2.0,0.2714285714285714,0.0,0.0,0,4,1.0,2.0
565,0,1.0,0.38508872137424405,3.0,0.0,0.0373015873015873,0.0,1.0,1,2,2.0,2.0
566,0,0.0,0.5720222896646197,1.0,1.0,0.23095238095238096,0.0,1.0,1,0,2.0,1.0
567,0,0.0,0.3405979925329888,1.0,0.0,0.024206349206349207,0.0,1.0,1,0,1.0,3.0
568,0,0.0,0.41478293152753215,1.0,0.0,0.034523809523809526,0.0,1.0,1,2,1.0,4.0
569,0,0.0,0.35243520748336254,2.0,0.0,0.02619047619047619,0.0,1.0,2,3,2.0,4.0
570,0,0.0,0.5569138215798122,1.0,1.0,0.2773809523809524,1.0,0.0,1,2,2.0,4.0
571,0,0.0,0.3776862464978707,1.0,1.0,0.05992063492063492,0.0,1.0,1,2,1.0,2.0
572,0,0.0,0.46363252085977263,2.0,0.0,0.024206349206349207,1.0,0.0,3,2,2.0,4.0
573,0,0.0,0.3594582844446598,0.0,1.0,0.12380952380952381,0.0,1.0,3,2,3.0,1.0
574,0,0.0,0.26572170622652896,1.0,0.0,0.014682539682539682,0.0,1.0,0,4,2.0,4.0
575,0,0.0,0.3972547478510171,2.0,0.0,0.01984126984126984,0.0,1.0,1,2,2.0,3.0
576,0,0.0,0.4616594040295252,1.0,0.0,0.05555555555555555,0.0,1.0,2,2,1.0,1.0
577,0,0.0,0.36740034746691913,1.0,1.0,0.04126984126984127,0.0,1.0,3,0,1.0,3.0
578,0,0.0,0.4359364730592186,2.0,0.0,0.02896825396825397,0.0,0.0,1,0,2.0,2.0
579,0,0.0,0.3564315321888306,1.0,0.0,0.017063492063492065,0.0,1.0,1,4,1.0,4.0
580,0,0.0,0.4346718133422983,2.0,1.0,0.16666666666666669,0.0,0.0,3,4,3.0,3.0
581,0,0.0,0.6955373886838333,2.0,2.0,0.28134920634920635,0.0,0.0,3,4,2.0,4.0
582,0,0.0,0.39700181590763306,1.0,1.0,0.14206349206349206,1.0,1.0,3,2,2.0,3.0
583,0,0.0,0.4973146246537493,1.0,1.0,0.151984126984127,0.0,0.0,4,4,2.0,3.0
584,0,0.0,0.6770817878815767,1.0,1.0,0.46944444444444444,2.0,1.0,1,2,1.0,4.0
585,0,1.0,0.22880207355723636,2.0,0.0,0.006349206349206349,0.0,1.0,0,2,3.0,4.0
586,0,0.0,0.48384178313615867,0.0,2.0,0.45396825396825397,0.0,1.0,3,0,1.0,1.0
587,0,0.0,0.4016894879250175,1.0,0.0,0.03293650793650794,0.0,0.0,1,4,2.0,3.0
588,0,0.0,0.6416628847430296,1.0,2.0,0.3619047619047619,0.0,1.0,3,2,2.0,3.0
589,1,0.0,0.23095199507600084,1.0,0.0,0.022222222222222223,1.0,0.0,1,2,1.0,1.0
590,0,0.0,0.4745591808139638,1.0,1.0,0.0753968253968254,0.0,0.0,1,3,2.0,3.0
591,0,0.0,0.15596610492740798,1.0,0.0,0.012301587301587301,0.0,1.0,1,2,1.0,2.0
592,1,0.0,0.36493847655131434,0.0,1.0,0.20992063492063492,0.0,1.0,1,4,1.0,1.0
593,0,0.0,0.26871473422324027,0.0,1.0,0.17023809523809524,0.0,1.0,1,1,3.0,1.0
594,0,0.0,0.26933863301692096,1.0,0.0,0.011904761904761904,0.0,1.0,0,3,2.0,4.0
595,0,0.0,0.12160108488629433,1.0,0.0,0.009523809523809525,0.0,1.0,1,1,1.0,1.0
596,0,0.0,0.5799727837516585,2.0,2.0,0.3111111111111111,0.0,0.0,1,3,2.0,3.0
597,0,0.0,0.36945752727310943,1.0,1.0,0.1,0.0,0.0,3,2,2.0,3.0
598,1,0.0,0.6003675294531928,1.0,1.0,0.4587301587301587,0.0,0.0,1,4,2.0,2.0
599,1,0.0,0.7318499846890041,1.0,1.0,0.8126984126984127,2.0,1.0,1,3,1.0,1.0
600,0,0.0,0.3922045400481155,2.0,0.0,0.010317460317460317,0.0,0.0,2,4,1.0,4.0
601,0,0.0,0.6760869222375995,1.0,2.0,0.33174603174603173,0.0,0.0,3,2,2.0,4.0
602,0,0.0,0.3037963947706087,1.0,0.0,0.026587301587301587,0.0,1.0,1,2,1.0,2.0
603,1,0.0,0.5136287350020209,0.0,2.0,0.27261904761904765,1.0,1.0,3,2,2.0,2.0
604,0,0.0,0.19915001872784566,1.0,0.0,0.023412698412698413,0.0,1.0,2,1,0.0,4.0
605,1,0.0,0.5529849453925798,0.0,2.0,0.37777777777777777,0.0,0.0,2,2,2.0,2.0
606,0,0.0,0.24920525032355018,1.0,0.0,0.014285714285714287,0.0,0.0,1,0,1.0,4.0
607,0,0.0,0.3652167016890368,2.0,0.0,0.013095238095238096,0.0,1.0,1,4,2.0,4.0
608,0,0.0,0.45986383490335025,1.0,1.0,0.1273809523809524,0.0,1.0,3,0,1.0,4.0
609,0,0.0,0.28759188826447024,1.0,1.0,0.0373015873015873,0.0,1.0,2,2,1.0,3.0
610,0,0.0,0.4721310341574769,2.0,0.0,0.015079365079365078,0.0,0.0,2,3,2.0,3.0
611,0,0.0,0.45353210525396936,2.0,0.0,0.02261904761904762,0.0,0.0,2,4,2.0,4.0
612,0,0.0,0.6249103590262256,1.0,2.0,0.3325396825396825,0.0,0.0,3,3,2.0,4.0
613,0,0.0,0.39987680899743183,2.0,0.0,0.014285714285714287,0.0,0.0,3,2,1.0,2.0
614,0,0.0,0.1775580618276268,1.0,0.0,0.04007936507936508,0.0,1.0,2,1,1.0,3.0
615,0,0.0,0.4333481361719218,1.0,0.0,0.06825396825396826,0.0,0.0,2,2,2.0,2.0
616,0,0.0,0.5630263435449268,1.0,1.0,0.08968253968253967,0.0,0.0,3,4,1.0,4.0
617,0,0.0,0.3038132569001677,1.0,0.0,0.023412698412698413,0.0,1.0,2,3,1.0,3.0
618,0,0.0,0.639133565309189,1.0,2.0,0.35873015873015873,0.0,0.0,1,0,1.0,4.0
619,0,0.0,0.3469212911175901,1.0,0.0,0.028174603174603175,0.0,1.0,2,3,1.0,4.0
620,0,0.0,0.6503131572067642,1.0,1.0,0.42142857142857143,0.0,0.0,2,2,2.0,3.0
621,0,0.0,0.7015150136124765,1.0,2.0,0.648015873015873,0.0,0.0,0,2,2.0,4.0
622,0,0.0,0.6710367144346978,1.0,1.0,0.3392857142857143,0.0,0.0,1,2,1.0,3.0
623,0,1.0,0.5954269254924243,1.0,1.0,0.2142857142857143,0.0,0.0,3,2,2.0,2.0
624,0,0.0,0.3231541195042684,1.0,1.0,0.06507936507936507,0.0,1.0,1,4,1.0,2.0
625,0,0.0,0.4366025271767966,2.0,0.0,0.025,0.0,1.0,3,4,2.0,4.0
626,0,0.0,0.6001904770928239,1.0,2.0,0.3035714285714286,0.0,0.0,3,4,2.0,3.0
627,0,0.0,0.6935139331367608,1.0,2.0,0.44285714285714284,1.0,0.0,3,2,2.0,4.0
628,0,0.0,0.5886989357984084,1.0,2.0,0.3813492063492064,1.0,1.0,2,4,3.0,1.0
629,0,0.0,0.18733809697181025,1.0,0.0,0.021031746031746033,0.0,1.0,1,2,1.0,1.0
630,0,0.0,0.4670386710306779,1.0,0.0,0.051587301587301584,0.0,1.0,4,4,1.0,4.0
631,0,0.0,0.4454382830656796,1.0,1.0,0.15952380952380954,0.0,0.0,2,2,2.0,2.0
632,0,0.0,0.6154085490197646,1.0,1.0,0.3662698412698413,0.0,1.0,0,2,2.0,3.0
633,0,0.0,0.24367447182821883,1.0,0.0,0.017063492063492065,0.0,1.0,1,2,1.0,2.0
634,0,0.0,0.7696854429827837,0.0,0.0,0.005952380952380952,0.0,0.0,1,4,1.0,4.0
635,0,0.0,0.6235529575967312,1.0,2.0,0.6273809523809524,0.0,1.0,1,4,2.0,3.0
636,0,0.0,0.4585570198625326,1.0,1.0,0.14444444444444446,0.0,1.0,2,0,1.0,3.0
637,0,0.0,0.4217301289058142,2.0,0.0,0.01904761904761905,0.0,0.0,0,2,2.0,3.0
638,0,0.0,0.31212628677272364,1.0,0.0,0.024206349206349207,0.0,1.0,1,0,1.0,4.0
639,0,0.0,0.601792379400923,1.0,1.0,0.15714285714285714,0.0,0.0,2,2,1.0,1.0
640,0,0.0,0.3745330282703495,2.0,0.0,0.019444444444444445,0.0,0.0,2,0,2.0,4.0
641,1,0.0,0.7167162234098582,1.0,1.0,0.6686507936507936,3.0,1.0,1,2,1.0,2.0
642,0,0.0,0.5887916775109825,1.0,1.0,0.39841269841269844,0.0,0.0,3,2,2.0,1.0
643,0,0.0,0.31841586109820713,1.0,0.0,0.01626984126984127,0.0,1.0,3,4,2.0,4.0
644,0,0.0,0.41787713230159707,2.0,0.0,0.011507936507936509,1.0,1.0,1,2,3.0,4.0
645,1,0.0,0.29737192340865376,1.0,0.0,0.011507936507936509,1.0,1.0,1,4,2.0,4.0
646,0,0.0,0.4262997660162861,1.0,1.0,0.11944444444444444,1.0,0.0,1,2,2.0,4.0
647,0,0.0,0.3649806318752117,2.0,0.0,0.015476190476190477,0.0,1.0,1,2,1.0,2.0
648,0,0.0,0.27987180407831447,1.0,1.0,0.6646825396825397,0.0,1.0,1,4,2.0,1.0
649,0,0.0,0.5681524309308437,1.0,2.0,0.28214285714285714,0.0,1.0,1,3,2.0,3.0
650,0,0.0,0.3102883146507995,1.0,1.0,0.026587301587301587,0.0,1.0,3,2,1.0,4.0
651,1,0.0,0.6562907821354074,1.0,2.0,0.19523809523809524,1.0,0.0,0,2,2.0,1.0
652,0,0.0,0.6246068406941647,0.0,1.0,0.7051587301587302,1.0,0.0,1,2,1.0,1.0
653,1,0.0,0.6857995088635471,1.0,1.0,0.623015873015873,0.0,1.0,2,2,2.0,1.0
654,0,0.0,0.30756508072703115,1.0,0.0,0.047619047619047616,0.0,1.0,1,4,1.0,1.0
655,1,0.0,0.4537850371973534,0.0,1.0,0.35595238095238096,1.0,1.0,0,4,3.0,2.0
656,0,0.0,0.303189358106487,2.0,0.0,0.017063492063492065,1.0,1.0,1,0,1.0,2.0
657,0,0.0,0.16788763052557643,1.0,0.0,0.02976190476190476,0.0,1.0,2,1,1.0,2.0
658,0,0.0,0.2679559383930881,2.0,0.0,0.006746031746031746,0.0,1.0,3,0,1.0,3.0
659,0,0.0,0.4829986766582118,1.0,1.0,0.1765873015873016,0.0,1.0,2,2,1.0,1.0
660,0,0.0,0.30114060936507614,2.0,0.0,0.011904761904761904,1.0,0.0,3,4,2.0,4.0
661,0,0.0,0.6477332513842469,1.0,2.0,0.5706349206349206,2.0,0.0,1,2,1.0,2.0
662,0,0.0,0.5424292522886852,1.0,2.0,0.4297619047619048,0.0,1.0,1,2,3.0,2.0
663,0,0.0,0.6287633556304427,1.0,2.0,0.4103174603174603,0.0,0.0,3,4,3.0,2.0
664,0,0.0,0.45785724148583673,1.0,1.0,0.14285714285714288,0.0,1.0,0,2,2.0,1.0
665,0,0.0,0.3765817770117603,1.0,1.0,0.06706349206349208,0.0,1.0,1,3,2.0,2.0
666,0,0.0,0.5098094626569216,1.0,1.0,0.2146825396825397,1.0,1.0,3,2,1.0,3.0
667,0,0.0,0.3016127489927264,1.0,0.0,0.011111111111111112,0.0,1.0,2,4,1.0,1.0
668,0,0.0,0.5836824522546247,1.0,2.0,0.5714285714285714,0.0,1.0,1,4,1.0,1.0
669,0,0.0,0.5580435842602609,1.0,2.0,0.39801587301587305,0.0,0.0,1,2,2.0,2.0
670,0,0.0,0.4590460216197418,2.0,0.0,0.019444444444444445,0.0,1.0,1,3,2.0,3.0
671,0,0.0,0.18658773220643754,1.0,0.0,0.02261904761904762,1.0,1.0,1,1,0.0,3.0
672,0,0.0,0.2901802251517671,2.0,0.0,0.023015873015873017,0.0,1.0,1,3,2.0,4.0
673,0,0.0,0.3776862464978707,1.0,1.0,0.05992063492063492,0.0,1.0,1,2,1.0,2.0
674,0,0.0,0.3527050015563055,1.0,0.0,0.02261904761904762,0.0,1.0,1,3,1.0,3.0
675,0,0.0,0.4268983716156284,2.0,0.0,0.025,0.0,1.0,1,4,2.0,2.0
676,0,0.0,0.36945752727310943,1.0,1.0,0.1,0.0,0.0,3,2,2.0,3.0
677,0,0.0,0.47907823153575896,1.0,1.0,0.12142857142857144,0.0,0.0,1,2,1.0,3.0
678,1,0.0,0.7167162234098582,1.0,1.0,0.6686507936507936,3.0,1.0,1,2,1.0,2.0
679,0,0.0,0.26670814080572675,1.0,0.0,0.02142857142857143,0.0,1.0,0,2,1.0,4.0
680,1,0.0,0.39657183160388015,1.0,0.0,0.05555555555555555,1.0,1.0,3,2,1.0,3.0
681,0,0.0,0.4004163971433178,1.0,1.0,0.07023809523809524,0.0,1.0,0,3,1.0,3.0
682,0,0.0,0.5151210334679868,1.0,1.0,0.05992063492063492,0.0,0.0,1,4,3.0,3.0
683,0,0.0,0.6367307118470404,1.0,2.0,0.4261904761904762,0.0,0.0,0,2,2.0,1.0
684,0,0.0,0.7083863314077433,2.0,2.0,0.22182539682539684,0.0,1.0,2,2,2.0,4.0
685,0,0.0,0.6154085490197646,1.0,1.0,0.3662698412698413,0.0,1.0,0,2,2.0,3.0
686,0,0.0,0.28077115685788023,1.0,0.0,0.01865079365079365,0.0,1.0,3,2,1.0,2.0
687,0,0.0,0.30764939137482583,1.0,0.0,0.018253968253968255,0.0,1.0,0,2,1.0,2.0
688,0,0.0,0.5512144217888915,1.0,1.0,0.20674603174603176,0.0,1.0,2,4,2.0,4.0
689,0,0.0,0.13366593858571377,0.0,0.0,0.00992063492063492,0.0,0.0,0,3,1.0,4.0
690,0,0.0,0.4981493000669167,1.0,1.0,0.14365079365079367,0.0,0.0,1,0,1.0,2.0
691,0,0.0,0.5070019180853587,1.0,1.0,0.45,0.0,1.0,2,4,1.0,1.0
692,0,0.0,0.6902511110671066,1.0,2.0,0.7051587301587302,1.0,0.0,1,3,3.0,2.0
693,0,0.0,0.3523846210946857,2.0,0.0,0.013095238095238096,0.0,1.0,1,4,2.0,3.0
694,0,0.0,0.5545952787654583,1.0,1.0,0.15357142857142858,0.0,0.0,3,2,3.0,3.0
695,0,0.0,0.2679559383930881,2.0,0.0,0.006746031746031746,0.0,1.0,3,0,1.0,3.0
696,0,0.0,0.41630895425261594,2.0,0.0,0.017063492063492065,0.0,1.0,2,2,1.0,4.0
697,0,0.0,0.27776969779638944,0.0,1.0,0.12222222222222223,0.0,1.0,2,2,1.0,1.0
698,1,0.0,0.5224391976965654,1.0,1.0,0.19484126984126984,1.0,1.0,1,4,1.0,1.0
699,0,0.0,0.49963316746810316,1.0,1.0,0.18452380952380953,0.0,0.0,1,2,1.0,2.0
700,0,0.0,0.3966308490573364,2.0,0.0,0.00992063492063492,0.0,1.0,1,3,2.0,3.0
701,0,0.0,0.3428575178938863,3.0,0.0,0.011904761904761904,0.0,1.0,2,3,2.0,2.0
702,0,0.0,0.20119033640447703,1.0,0.0,0.004365079365079365,0.0,1.0,1,4,1.0,4.0
703,0,0.0,0.6906642332413004,1.0,2.0,0.42063492063492064,1.0,0.0,3,2,1.0,3.0
704,0,0.0,0.6015647406518774,1.0,2.0,0.4,0.0,0.0,3,3,2.0,3.0
705,0,0.0,0.28537451822747006,0.0,1.0,0.10476190476190475,0.0,1.0,1,4,1.0,1.0
706,0,0.0,0.45838839856694324,1.0,1.0,0.1507936507936508,0.0,1.0,2,3,1.0,2.0
707,0,0.0,0.5245216706970942,1.0,1.0,0.09206349206349207,0.0,0.0,2,2,1.0,4.0
708,0,0.0,0.6067161212321326,1.0,2.0,0.3130952380952381,0.0,0.0,1,3,2.0,3.0
709,0,0.0,0.4577054823198063,1.0,1.0,0.11865079365079365,0.0,0.0,1,2,2.0,3.0
710,1,0.0,0.5720222896646197,1.0,1.0,0.23095238095238096,0.0,1.0,1,0,2.0,1.0
711,0,0.0,0.31344996394310015,1.0,0.0,0.013492063492063493,0.0,0.0,2,4,2.0,4.0
712,0,0.0,0.44430008932045134,1.0,0.0,0.026587301587301587,0.0,1.0,2,0,2.0,3.0
713,0,0.0,0.13366593858571377,0.0,0.0,0.00992063492063492,0.0,0.0,0,3,1.0,4.0
714,0,0.0,0.4624858960497649,1.0,1.0,0.0753968253968254,0.0,0.0,2,2,2.0,3.0
715,0,0.0,0.643306942375026,2.0,2.0,0.24166666666666667,0.0,0.0,1,2,1.0,4.0
716,0,0.0,0.4639191770622746,0.0,1.0,0.16071428571428573,0.0,0.0,1,4,1.0,2.0
717,0,0.0,0.25297393627997256,1.0,0.0,0.017857142857142856,0.0,1.0,3,0,1.0,3.0
718,1,0.0,0.39520599910960624,0.0,2.0,0.2571428571428572,0.0,0.0,2,4,1.0,2.0
719,0,0.0,0.3874497583383879,1.0,1.0,0.08015873015873015,0.0,1.0,3,3,2.0,2.0
720,0,0.0,0.3776862464978707,1.0,1.0,0.05992063492063492,0.0,1.0,1,2,1.0,2.0
721,0,0.0,0.6932694322581563,1.0,1.0,0.2638888888888889,0.0,0.0,1,2,1.0,3.0
722,1,0.0,0.34159285817696605,1.0,1.0,0.06865079365079366,0.0,1.0,1,3,1.0,3.0
723,0,0.0,0.5930240720302757,1.0,2.0,0.22103174603174605,1.0,0.0,1,0,1.0,4.0
724,0,0.0,0.33093599229571785,1.0,0.0,0.04325396825396825,0.0,1.0,2,2,2.0,2.0
725,0,0.0,0.7635845125189236,1.0,2.0,0.46190476190476193,0.0,0.0,3,2,1.0,2.0
726,0,0.0,0.2700805667175142,2.0,0.0,0.006349206349206349,0.0,1.0,1,3,1.0,4.0
727,0,0.0,0.1978263415574691,0.0,0.0,0.027777777777777776,0.0,1.0,2,2,2.0,2.0
728,0,0.0,0.3322175141421971,1.0,0.0,0.062301587301587295,0.0,1.0,1,3,1.0,1.0
729,0,0.0,0.1702230354694892,0.0,0.0,0.023412698412698413,0.0,0.0,1,0,2.0,3.0
730,0,0.0,0.510770604041781,1.0,1.0,0.16785714285714287,0.0,0.0,1,4,2.0,3.0
731,0,0.0,0.31841586109820713,1.0,0.0,0.01626984126984127,0.0,1.0,3,4,2.0,4.0
732,0,0.0,0.21330577649257326,1.0,0.0,0.020634920634920634,0.0,1.0,1,1,1.0,1.0
733,0,0.0,0.36867343824861887,2.0,0.0,0.015873015873015872,0.0,1.0,1,4,2.0,4.0
734,0,0.0,0.49642936285190514,1.0,2.0,0.2285714285714286,0.0,1.0,3,2,1.0,1.0
735,0,0.0,0.3088803268326282,1.0,1.0,0.036904761904761905,0.0,0.0,1,2,1.0,4.0
736,0,0.0,0.2266690141680308,1.0,0.0,0.011111111111111112,0.0,1.0,3,2,1.0,2.0
737,0,0.0,0.6810443883279269,1.0,2.0,0.35555555555555557,0.0,0.0,1,2,3.0,2.0
738,0,0.0,0.5237544438021625,1.0,1.0,0.09007936507936509,0.0,0.0,3,0,2.0,3.0
739,0,0.0,0.3812441558348064,1.0,1.0,0.08452380952380953,0.0,1.0,1,4,1.0,3.0
740,0,0.0,0.48050308148348914,1.0,1.0,0.10873015873015873,0.0,1.0,3,2,2.0,1.0
741,0,0.0,0.4441736233487593,1.0,0.0,0.0869047619047619,1.0,1.0,1,3,1.0,3.0
742,0,0.0,0.42813773813821027,1.0,1.0,0.1908730158730159,1.0,0.0,2,2,2.0,2.0
743,0,0.0,0.5680343960239311,1.0,1.0,0.08611111111111111,0.0,0.0,3,3,1.0,3.0
744,0,0.0,0.5279446829975584,1.0,1.0,0.16111111111111112,0.0,1.0,1,4,2.0,3.0
745,0,0.0,0.7083863314077433,2.0,2.0,0.22182539682539684,0.0,1.0,2,2,2.0,4.0
746,0,0.0,0.5516709174262232,2.0,0.0,0.03253968253968254,1.0,1.0,1,2,1.0,3.0
747,0,0.0,0.6382651656369037,2.0,1.0,0.16904761904761906,0.0,0.0,1,0,1.0,3.0
748,0,0.0,0.4268983716156284,2.0,0.0,0.025,0.0,1.0,1,4,2.0,2.0
749,0,0.0,0.39232257495502804,2.0,0.0,0.026587301587301587,0.0,0.0,2,0,1.0,1.0
750,0,0.0,0.10433426421794284,1.0,0.0,0.012301587301587301,0.0,1.0,1,0,1.0,2.0
751,0,0.0,0.6477332513842469,1.0,2.0,0.5706349206349206,2.0,0.0,1,2,1.0,2.0
752,0,0.0,0.4127257517213418,2.0,0.0,0.014285714285714287,0.0,0.0,1,2,2.0,4.0
753,0,0.0,0.663372876550161,1.0,2.0,0.33492063492063495,0.0,0.0,1,2,1.0,2.0
754,0,0.0,0.36772915899331843,2.0,0.0,0.022222222222222223,0.0,1.0,2,0,2.0,4.0
755,0,0.0,0.718621644050018,0.0,1.0,0.8833333333333333,3.0,0.0,1,4,3.0,2.0
756,0,0.0,0.5882099340411993,1.0,2.0,0.35595238095238096,0.0,0.0,0,2,1.0,4.0
757,0,0.0,0.5846857489633814,1.0,2.0,0.3246031746031746,0.0,0.0,3,2,1.0,3.0
758,0,0.0,0.2993447925670494,2.0,0.0,0.01865079365079365,0.0,1.0,0,2,2.0,4.0
759,0,0.0,0.49931278700648335,2.0,0.0,0.03373015873015873,0.0,1.0,1,3,2.0,4.0
760,1,0.0,0.3763457071979352,1.0,1.0,0.06428571428571428,0.0,1.0,2,3,2.0,3.0
761,0,0.0,0.5417800603006662,2.0,1.0,0.07142857142857142,0.0,0.0,3,3,3.0,2.0
762,0,0.0,0.22749525851641877,2.0,0.0,0.010317460317460317,0.0,1.0,1,2,1.0,4.0
763,0,0.0,0.6135115594443842,1.0,1.0,0.39285714285714285,0.0,1.0,0,0,1.0,1.0
764,0,0.0,0.5907729777341576,2.0,2.0,0.45634920634920634,1.0,0.0,3,2,2.0,3.0
765,0,0.0,0.4153815371268744,2.0,0.0,0.021825396825396824,0.0,0.0,1,2,2.0,3.0
766,0,0.0,0.3573420871850132,1.0,1.0,0.046825396825396826,0.0,1.0,3,3,1.0,1.0
767,0,0.0,0.3675942619568469,2.0,0.0,0.015873015873015872,0.0,0.0,1,4,2.0,4.0
768,0,0.0,0.4678480532495069,1.0,1.0,0.05714285714285714,0.0,1.0,0,4,2.0,4.0
769,0,0.0,0.6281310257719825,1.0,2.0,0.3396825396825397,0.0,0.0,2,2,2.0,2.0
770,0,0.0,0.2893118254794818,2.0,0.0,0.02023809523809524,0.0,1.0,1,2,2.0,3.0
771,0,0.0,0.36029295985782717,3.0,0.0,0.012301587301587301,0.0,1.0,0,2,2.0,2.0
772,0,0.0,0.5242350144945922,1.0,2.0,0.40515873015873016,0.0,0.0,1,2,3.0,2.0
773,0,0.0,0.3774839009431635,1.0,1.0,0.05119047619047619,0.0,1.0,3,2,2.0,2.0
774,0,0.0,0.15519887803247634,1.0,0.0,0.017063492063492065,0.0,1.0,0,0,1.0,2.0
775,0,0.0,0.22053119900857776,1.0,0.0,0.01626984126984127,0.0,1.0,0,0,1.0,4.0
